destination_id,name,description,latitude,longitude,address
97,Lapak mancing Ade Gomar Cinawing,Sebuah kolam pemancingan lokal yang populer di kalangan penghobi mancing di daerah Cinawing.,-6.887647312036332,108.07535521331158,"Pakualam, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
98,Leuweung Tiis,"Jans Park Jatinangor atau Jatinangor National Flower Park merupakan salah satu destinasi wisata baru di Jatinangor Kabupaten Sumedang atau lebih tepatnya di Jatinangor Nasional Park, Desa Cileles, Kecamatan Jatinangor, Kabupaten Sumedang, Jawa Barat. Tempat wisata ini baru saja dibuka pada tanggal 18 November 2022. Memiliki luas 7.5 hektar Jatinangor National Park (Jans Park) juga menyuguhkan pemandangan menakjubkan pegunungan Manglayang sebagai kelebihannya.
Jatinangor National Flower Park menyajikan berbagai koleksi bunga dan juga memiliki banyak spot foto instagramable yang cocok bagi mereka yang suka berfoto. Selain itu Jans Park juga menyediakan fasilitas lengkap mulai dari Mushola, Food Court, Area Parkir, Toilet, Wahana dan lainnya.",-6.805609223647935,107.90786713400536,"Trunamanggala, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
99,LIMASAN's FINEST - CAFÉ,"Kafe berkonsep modern dengan sentuhan arsitektur tradisional Jawa ""Limasan"", menyajikan berbagai hidangan seperti Nasi Goreng Cikur dan Nasi Liwet.",-6.846762487101115,107.91696179844185,"Jl. Bojong Ragadiem No.1A, RT.03 / RW07, Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45312"
100,Lingga Sumedang,"Sebuah monumen tugu peringatan yang terletak di tengah Alun-alun Sumedang, dibangun untuk mengenang jasa Bupati Sumedang P.A. Suriatmaja yang wafat di Mekkah.",-6.858588345892028,107.92062317984193,"Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
101,Makam Keluarga Pangeran Sugih,"Makam ini terletak di sebelah barat alun-alun kota Sumedang. Di makam ini para leluhur Sumedang disemayamkan diantaranya Pangeran Rangga Gempol II, Pangeran Panembahan , termasuk Pangeran Soeria Koesoemah Adinata atau dikenal dengan Pangeran Sugih. Pangeran Sugih adalah bupati Sumedang yang berkuasa antara tahun 1836 sampai dengan 1882. Pangeran Sugih merupakan bupati terkaya di antara bupati lainnya, juga terkaya di Tatar Sunda. Beliau adalah penerus Kerajaan Sumedang Larang, putra dari Dalem Adipati Koesoemayoeda.",-6.86342665472561,107.91775449871363,"Sukajaya, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
102,Makam keramat gunung nangtung,"Situs ziarah yang berlokasi di puncak Gunung Nangtung, dipercaya oleh sebagian masyarakat sebagai tempat terkabulnya hajat untuk memperoleh kedudukan atau jabatan.",-6.862023601859197,107.88839297209394,"Nangtung, Ciherang, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
103,"MAKAM PANGERAN SANTRI, DAN MAKAM-MAKAM LELUHUR SUMEDANG LAIN NYA","Merujuk pada kompleks pemakaman Pasarean Gede di pusat kota Sumedang, yang menjadi situs ziarah utama tempat disemayamkannya tokoh-tokoh penting seperti Pangeran Santri dan leluhur Kerajaan Sumedang Larang lainnya.",-6.85355715608742,107.92223155672532,"Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
104,Makam Pangeran Soeria Koesoemah Adinata,"Situs pemakaman Pangeran Sugih, seorang bupati berpengaruh dalam sejarah Sumedang, yang menjadi salah satu tujuan ziarah penting bagi masyarakat. ",-6.863219258230869,107.91794067225683,"Sukajaya, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
105,Makam Prabu Geusan Ulun,"Kompleks pemakaman raja terakhir Kerajaan Sumedang Larang beserta keluarganya, menjadi situs ziarah sejarah utama yang dilengkapi dengan fasilitas seperti mushola dan area swafoto.",-6.886807614143872,107.9726666721974,"Dayeuh Luhur, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356"
106,Marigold Villa Sumedang,Sebuah vila pribadi yang menawarkan penginapan eksklusif dan juga dapat disewa sebagai lokasi untuk penyelenggaraan berbagai acara.,-6.860411222104478,107.80138674140262,"Jl. Cijambu Cikawung, RT.02/RW.04, Kadakajaya, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45362"
107,Masjid Agung SUMEDANG,"Masjid utama dan cagar budaya di pusat kota Sumedang yang bangunannya masih terjaga keasliannya, terkenal dengan arsitekturnya yang dipengaruhi oleh seni dan filosofi dari Tiongkok.",-6.859344013336472,107.91991651461552,"Jl. P. Sugih, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
108,Mata Air Cikandung,"Objek wisata mata air Cikandung di Desa Nyalindung, Kecamatan Cimalaka bisa menjadi pilihan bagi yang suka berwisata air. Pengunjung bisa menikmati kesegaran mata air alami dari kaki Gunung Tampomas sekaligus keindahan alam disekitarnya. Di objek wisata ini, pengunjung bisa menikmati kejernihan dan kesegaran air dari kolam mata air Cikandung. Suasana yang asri serta rindangnya pepohonan yang melindungi mata air, menjadikan suhu udara di sekelilingnya menjadi sejuk.",-6.790877061238136,107.9241202406454,"Nyalindung, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
109,Mata Air Kabuyutan Sirah Cipelang,"Salah satu objek wisata yang berada di Desa Cipamekar Kecamatan Conggeang. Wisata ini memanfaatkan potensi mata air yang berada di kaki Gunung Tampomas bagian timur. Awalnya merupakan mata air yang menjadi sumber air bagi kawasan sekitar, namun saat ini mulai dikembangkan dengan dibangunnya kolam renang.

Sumber mata airnya keluar dari bukit kecil yang berada di bawah rimbunnya pepohonan yang memenuhi kawasan ini. Karena langsung bersumber dari mata air, air Sirah Cipelang ini sangat jernih. Air dari mata air Sirah Cipelang ini mengalir ke arah timur menuju ke kawasan pesawahan terhampar luas.

Banyak pengunjung yang menjadikan mata air Sirah Cipelang ini sebagai lokasi berlibur dan lokasi wisata selfie (swafoto). Bahkan dengan adanya ikan di dalam kolam penampungan air, pengunjung bisa selfie di bawah air bersama ikan-ikan yang ada di sini.",-6.767977424666192,108.00467800522298,"Cipamekar, Kec. Conggeang, Kabupaten Sumedang, Jawa Barat 45391"
110,Mayasi Sumedang,"Sebuah restoran yang berdiri sejak tahun 2014, dikenal dengan produk andalannya yaitu ramen, dan menjadi salah satu pilihan kuliner Jepang di Sumedang.",-6.851247233933371,107.923092257368,"Jl. Prabu Geusan Ulun No.154, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
111,Menara LOJI,"Sebuah menara pantau peninggalan era perkebunan karet zaman Belanda yang telah direvitalisasi menjadi pusat dari Taman Loji, sebuah ruang terbuka publik di dalam kawasan Kampus ITB Jatinangor.",-6.925329534396344,107.76945999942994,"Sayang, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
112,Monumen Long March Siliwangi,Tugu peringatan yang dibangun untuk menghormati perjuangan dan mengenang pertempuran heroik para tentara Divisi Siliwangi yang gugur saat melakukan perjalanan jauh pada tahun 1948.,-6.6985817754678445,107.95221004168002,"Darongdong, Buahdua, Kec. Buahdua, Kabupaten Sumedang, Jawa Barat 45392"
113,MOUNTAIN DEW,,-6.881243440677565,107.89360444433515,"Jl. Kareumbi, Margalaksana, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
114,Museum Prabu Geusan Ulun,"Museum Prabu Geusan Ulun terletak di tengah kota Sumedang, 50 meter dari Alun-alun ke sebelah selatan, berdampingan dengan Gedung Bengkok atau Gedung Negara dan berhadapan dengan Gedung-gedung Pemerintah.",-6.860964809678862,107.92086771450118,"Jl. Prabu Geusan Ulun No.408, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
115,Nabawadatala,"Museum Prabu Geusan Ulun dikelilingi tembok/ dinding yang tingginya 2,5 meter, dibuat pada tanggal 16 Agustus 1797. Luas halaman Museum seluas 1,88 ha, dengan dihiasi taman-taman dan ditanami pohon-pohon langka. Di dalam kompleks terdapat bangunan-bangunan yang cukup tua , yaitu Gedung Srimangati yang dibangun pada tahun 1706, Gedung Bumi Kaler (1850), dan Gedung Gendeng (1850). Selain itu, terdapat tiga gedunglainnya yang relatif baru, yaitu Gedung Gamelan (1973), Gedung Pusaka (1990), dan Gedung Kereta Naga Paksi (1996).",-6.904479691531241,107.94160521974302,"Jl. Pager Betis No.Km. 10, Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45362"
116,Nangorak Camp,"Di agrowisata Kampung Nangorak ini wisatawan bisa melihat dan ikut dalam aktivitas perkebunan, pertanian, serta budidaya tanaman dari 250 jenis tanaman dan pohon. Wisatawan yang datang juga bisa berjalan-jalan di kebun strawberry sambil memetik dan mencicipi buahnya yang terlihat merah ketuaan. Selain itu, bagi anda yang hobi memancing, juga terdapat tempat memancing disini. Di lahan tertinggi dari kawasan agroteknobisnis ini yang berbatasan dengan hutan asli / premier juga dapat digunakan untuk camping.",-6.912300276937861,107.9155812303004,"Margamekar, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
117,Objek Wisata Jembatan Gantung Baginda Gunasari,"Sebuah jembatan gantung fungsional yang menghubungkan dua desa, kini menjadi daya tarik wisata karena menawarkan panorama alam hamparan pesawahan dan aliran Sungai Cihonje yang indah untuk berswafoto.",-6.878591153286743,107.93671227263762,"Jl. Baginda, Baginda, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
118,Oleh Oleh Khas Sumedang,"Pusat penjualan cenderamata dan kuliner khas Sumedang, yang paling ikonik adalah Tahu Sumedang, namun juga mencakup produk unggulan lain seperti Ubi Cilembu dan Sawo Sukatali.",-6.8400305763273765,107.9269357993824,"jl Mayor Abdurahman 31 Komplek Pujasera Sawopolo Sumedang Utara, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45322"
119,Panenjoan Jatigede,"Wisata Panenjoan merupakan sebuah lokasi wisata yang berada di pesisir timur laut bendungan Jatigede. Tepatnya berada di wilayah Kampung Burujul Desa Jemah Kecamatan Jatigede. Sebagaimana wisata lainnya yang berada di seputaran bendungan Jatigede, wisata Panenjoan oge mengandalkan indahnya pemandangan bendungan Jatigede.",-6.8591425775267,108.0796038306535,"Pajagan, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
120,Panenjoan Pasir Biru,"Sebuah lokasi wisata di pesisir timur laut Bendungan Jatigede yang berfungsi sebagai titik pandang (""panenjoan""), menawarkan pemandangan indah ke arah hamparan air bendungan.",-6.8468529568095455,107.82075531818242,"Pasir Biru, Kec. Rancakalong, Kabupaten Sumedang, Jawa Barat 45361"
121,Pangupukan nagara satangtung,"Sebuah area rekreasi yang namanya sarat akan filosofi Sunda, dikembangkan dengan mengangkat tema budaya dan kearifan lokal.",-6.873500037943543,108.05936092857726,"Gorowong, Pakualam, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
122,Paniisan Sahabat Alam,"Destinasi wisata alam yang menekankan pada konsep kebersamaan dengan alam, cocok untuk kegiatan edukasi lingkungan dan relaksasi.",-6.896791535093225,107.77851224173968,"Cilayung, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
123,Pantai Bagelen,"Sebuah area rekreasi di tepi Waduk Jatigede yang dikembangkan dengan konsep ""pantai"" buatan, menawarkan suasana santai untuk keluarga layaknya di pesisir.",-6.9199975327017125,108.08253287040996,"bagelen, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
124,Pantai Cihonje Sembir,"Sebuah spot di tepi aliran Sungai Cihonje yang menjadi viral dan berubah menjadi tempat wisata air dadakan, populer untuk bersantai dan bermain air di tepi sungai.",-6.869690637975575,107.9399997574793,"Gunasari, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
125,Paralayang Batu Dua,"Lokasi lepas landas (Take Off) olah raga paralayang di Batu Dua sangat layak dan ideal dipakai event dunia paralayang. Bagi yang memiliki hobi olahraga dirgantara, arena Batu Dua harus masuk dalam daftar tempat wisata di Sumedang yang akan dikunjungi.",-6.9010125218156775,108.01966415435471,"Cimarga, Kec. Cisitu, Kabupaten Sumedang, Jawa Barat 45363"
126,Pasir Bentang Dayeuh Luhur,,-6.873601116996425,107.96398902789096,"Ganeas Dayeuh Luhur, Tanjunghurip, Kec. Ganeas, Kabupaten Sumedang, Jawa Barat 45356"
127,Pasir Cinta,"Di Sumedang sudah banyak dibuka objek wisata dengan spot camp atau view pemandangan yang indah. Salah satunya adalah yang sedang ramai dikunjungi yaitu Pasir Cinta, sebuah bukit yang berada di dekat bendungan Jatigede. Pasir Cinta biasa digunakan sebagai tempat camping, spot foto bahkan bukit ini pernah dijadikan sebagai tempat Paralayang.

Tempat ini memiliki pemandangan yang Indah dengan latar pemandangan langsung Bendungan Jatigede yang dihiasi daratan membentuk pulau, bahkan tanjung seperti halnya di laut. Perahu-perahu yang terlihat dari atas Pasir Cinta juga menambah keindahan objek wisata ini.",-6.8738046206406205,108.05926037018703,"Pakualam, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
128,Pasir Tugaran,"Kawasan wisata di perbukitan pesisir barat Bendungan Jatigede yang mengandalkan pemandangan alam sekitarnya, dilengkapi fasilitas seperti menara pantau dan area memancing.",-6.887110782985028,108.06772367294737,"Karangpakuan, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
129,Pemandian Cipanas Cileungsing,"Tempat wisata di Sumedang berikutnya adalah pemandian air panas Cileungsing yang ada di Desa Cilangkap. Pemandian air panas ini sangat populer bagi masyarakat sekitar, tidak heran kalau pemandian ini selalu ramai oleh wisatawan, terutama saat liburan atau akhir pekan.",-6.72482289560987,107.9763447433316,"Cilangkap, Kec. Buahdua, Kabupaten Sumedang, Jawa Barat 45392"
130,Pesona JG Jatigede Sumedang,"Sebuah titik wisata yang dikembangkan secara khusus untuk menikmati pesona keindahan (""pesona"") panorama Waduk Jatigede (JG), menjadi salah satu spot favorit di tepi bendungan",-6.895168305549703,108.0723700627356,"Jemah, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
131,Pesona Taman puspa,"Tanjungsari Kabupaten Sumedang kini memiliki tempat wisata baru yang dinamai Pesona Taman Puspa di Dusun Sukaratu Desa Cijambu, Kecamatan Tanjungsari Kabupaten Sumedang. Pesona Taman Puspa sendiri memiliki luas 6 Ha milik Perhutani Jawa Barat yang akan dijadikan tempat wisata alam yang bisa menambah pendapatan Kabupaten Sumedang dari sektor Pariwisata.

Selain ada aliran air bening, di Pesona Taman Puspa juga terdapat pohon-pohon pinus dengan kondisi udara yang kaya akan oksigen. Salah satu keunggulan wisata alam dan edukasi seperti halnya Pesona Taman Puspa, adalah bisa meningkatkan kemampuan diri untuk lebih kreatif. Dengan menikmati wisata alam, pengunjung juga bisa menikmati proses olah raga yang cukup efektif untuk tetap menjaga kondisi tubuh agar tetap bugar, seperti berjalan kaki menaiki perbukitan misalnya. Dari alam, pengunjung bisa belajar tentang bagaimana setiap unsur alam dapat hidup dan saling melengkapi satu sama lain.",-6.831088990486754,107.79765942756492,"Cijambu, Tanjungsari,Kabupaten Sumedang, Jawa Barat 45362"
132,Pojok Sawangan Mia,"Sebuah sudut atau tempat (""pojok"") yang dirancang khusus sebagai spot foto dengan pemandangan (""sawangan"") alam yang indah.",-6.777854932444019,107.9121793573659,"Jl. Raya Cimalaka Cipadung blok sawah pojok, dusun 2, Naluk, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
133,Ponyo® Resto & Wedding - Ciherang Sumedang,"Cabang dari restoran Sunda ternama ""Ponyo"" yang tidak hanya menyajikan kuliner khas, tetapi juga menyediakan fasilitas lengkap sebagai lokasi penyelenggaraan acara pernikahan.",-6.86987803442581,107.8738363995498,"Raya Bandung Sumedang Ciherang No.Km 38, Ciherang, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
134,Puncak Cisoka Perkebunan Teh,"Sebuah puncak bukit yang menyajikan pemandangan hamparan perkebunan teh yang hijau dan menyegarkan, menjadi bagian dari kawasan wisata Saung Jalitri Cisoka.",-6.933422881710168,107.97365762550533,"Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
135,PUNCAK GUNUNG GOLEMPANG,Sebuah gunung di kawasan Darmaraja yang memiliki pesona alam dan sedang dikembangkan oleh pemerintah desa setempat untuk menjadi destinasi wisata alam.,-6.92860058867011,108.05554924074904,"Darmaraja, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat 45372"
136,Puncak Permata,"Puncak Permata berada ditepian Waduk Jatigede atau berada di Jalan Lingkar Timur Waduk Jatigede yang menghubungkan wilayah Tomo dan Wado di Kabupaten Sumedang. Selain itu, ruas Jalan Lingkar Timur Waduk Jatigede juga menghubungkan wilayah Kabupaten Garut dan Tasikmalaya dengan Kabupaten Majalengka. Dikawasan wisata ini, Anda juga dapat menyaksikan pemandangan matahari terbenam atau sunset. Tempat wisata ini menyuguhkan panorama alam berupa bukit -bukit kecil diantara hamparan air waduk Jatigede. Air waduk Jatigede bergradasi warna biru yang berpadu dengan langit berwarna biru, menambah pesona keindahan dan menjadi spot foto yang instagramable.",-6.868733904582681,108.12240218536805,"Jemah, Kec. Jatigede, Kabupaten Sumedang, Jawa Barat 45377"
137,Puncak Sokawana,"Salah satu puncak di Sumedang yang menjadi tujuan pendakian lokal, menawarkan pemandangan alam yang masih asri dan menantang.",-6.929589207083468,107.97664649152118,"Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
138,Puteri River Inn,"Puteri River inn adalah sebuah kawasan yang didalamnya terdapat villa yang menyajikan pemandangan sawah yang masih asri dan sungai yang masih jernih. Pohon-pohon hijau didepan mata, petani yang berangkat ke sawah, sungai yang masih jernih, suasana khas pedesaan sekali. Terletak tepat di belakang kantor Desa Citengah, Kabupaten Sumedang. Dari alun-alun sumedang harus menempuh jarak sekitar 3 km. Akes jalannya bagus, tempat parkir di sediakan walau tidak didekat Villa.",-6.916283321346522,107.94624982903574,"Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
139,Putra Aceh,"Restoran yang menyajikan masakan khas Aceh, menambah keragaman kuliner Nusantara di Sumedang dan menjadi pilihan bagi para perantau atau pecinta masakan Aceh",-6.934242936934427,107.77016537324842,"Jl. Raya Cirebon - Bandung, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
140,R.M Joglo Sumedang,"Rumah makan yang unik karena menggunakan bangunan berarsitektur tradisional Jawa ""Joglo"", menawarkan suasana bersantap yang khas dengan beragam menu masakan",-6.817925003612454,107.94624244117855,"Jl. Raya Serang No.333, Serang, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
141,Rancagoyang Water Boom,"Taman rekreasi air modern yang menawarkan berbagai wahana seperti seluncuran dan kolam ombak, menjadi destinasi hiburan utama bagi keluarga dan anak-anak",-6.842055805949719,107.93956410007536,"Rancamulya, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
142,Rm Kartika,Sebuah rumah makan lokal yang populer dan sudah cukup dikenal oleh masyarakat Sumedang dengan berbagai pilihan menu masakan Indonesia,-6.819930797826228,107.94429317335938,"Jl. Raya Serang No.95, Serang, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
143,RM Sederhana Hj Erat,"Rumah makan yang menyajikan masakan rumahan khas Sunda, menjadi pilihan populer bagi warga lokal dan pelancong yang mencari cita rasa otentik",-6.851200539187725,107.92426233813524,"Panday No.31, Regol Wetan, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 43532"
144,RM. Cahaya Sari,"Sebuah rumah makan yang sudah cukup dikenal di Sumedang, menyajikan beragam menu dan menjadi salah satu pilihan kuliner bagi warga maupun wisatawan",-6.832382446093107,107.934776770785,"Jl. Raya Cirebon - Bandung No.231, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
145,Rumah Makan Alam Sari,"Restoran yang menawarkan pengalaman bersantap dengan suasana alam yang asri, menyajikan berbagai hidangan khas Sunda yang cocok dinikmati bersama keluarga",-6.830519853885515,107.93724357037516,"Jl. Mayor Abdurahman No.194, Cimuja, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
146,Rumah Makan Elok,"Tempat makan populer di Jatinangor yang menyajikan aneka masakan khas Minangkabau dengan harga terjangkau, menjadi favorit di kalangan mahasiswa. ",-6.935060584792551,107.7768000415628,"Jl. Ciseke No.231, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
147,Rumah Makan Fish 88,"Restoran di Cimalaka yang berspesialisasi dalam aneka hidangan ikan air tawar segar dari kolam deras, dengan menu andalan seperti Sup Gurame dan Cobek Nila.",-6.811261920393986,107.96876954386092,"Jl. Raya Cibeureum No.337, Cibeureum Kulon, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
148,Rumah Makan Khas Sunda Cibiuk,"Restoran Sunda ternama yang memiliki cabang di Jatinangor, terkenal dengan menu legendarisnya seperti Nasi Tutug Oncom dan aneka sambal khas Cibiuk yang pedas",-6.9347197083986005,107.77001312923288,"Jl. Raya Jatinangor No.136, Cikeruh, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
149,Rumah Makan Organik Saung Nini,"Restoran berkonsep saung yang unik karena menonjolkan penggunaan bahan-bahan organik dalam setiap masakannya, menyasar para pencinta kuliner sehat",-6.9214952285699285,107.78938011460738,"Jl. Raya Jatinangor No.KM, 23.5, Kutamandiri, Kec. Tanjungsari, Kabupaten Sumedang, Jawa Barat 45352"
150,Rumah Makan Saung Bamboe,"Merujuk pada Saung Bambu Parahyangan, sebuah rumah makan berkonsep saung bambu yang menyajikan masakan Sunda otentik dengan suasana pedesaan yang nyaman dan sejuk.",-6.927405134359221,107.77991038616024,"Cisaladah No.84, rt.04 rw.07, Hegarmanah, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
151,Rumah Makan Saung Cibingbin 2,"Restoran khas Sunda yang berlokasi di pusat kota Sumedang, menyajikan menu favorit seperti cobek ikan pedas dalam suasana saung yang nyaman",-6.849905329348843,107.91604035725042,"Jl. Kutamaya No.27, Kotakulon, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
152,Rumah Makan Saung Teko,"Rumah makan khas Sunda yang memiliki teko sebagai ikonnya, menyajikan hidangan tradisional dalam suasana pedesaan yang nyaman",-6.828758322598649,107.93958319932496,"Jl. Raya Cimuja, Cimuja, Kec. Cimalaka, Kabupaten Sumedang, Jawa Barat 45353"
153,Rumah Makan Sawargi,"Rumah makan khas Sunda terkenal yang berlokasi strategis dekat gerbang Tol Sumedang, populer untuk acara makan bersama keluarga dengan menu andalan presto ayam kampung",-6.832120602269992,107.91780100409048,"Jl. Prabu Gajah Agung No.48, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
154,Rumah Makan Sederhana Hj Erat,"Warung makan sederhana yang telah lama berdiri dan dikenal oleh masyarakat lokal, menyajikan masakan rumahan khas Sunda yang lezat dan otentik.",-6.8423433821096165,107.92603498195204,"Jl. Tampomas No.30, Kotakaler, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
155,Rumah Makan Sunda SUKAHATI Cipacing,"Restoran spesialis masakan Sunda yang berlokasi strategis di area Cipacing, sering menjadi tempat persinggahan bagi para pelancong yang melintasi Sumedang",-6.947288534949672,107.75968572776864,"Jl. Raya Cipacing No.19.6, Cipacing, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
156,Rumah Makan Tahu Bungkeng,"Restoran yang berafiliasi langsung dengan produsen tahu legendaris Tahu Bungkeng, menyajikan tahu sebagai menu utama beserta hidangan pendamping khas Sunda lainnya",-6.8365648478445324,107.9170621906349,"Jl. Prabu Gajah Agung No.78, Situ, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45621"
157,Samalengoh Camp,"Di Sumedang terdapat tempat camping yang menarik untuk disinggahi. lokasinya berada di Bumi Perkemahan Blok Gunung Gajah atau biasa disebut Samalengoh Camp. Selain menawarkan panorama alam memikat, udara di kawasan perbukitan ini juga sejuk. Pada malam hari, wisatawan juga akan disuguhkan dengan hamparan pemandangan cahaya lampu yang berasal dari kawasan perkotaan Sumedang. Ribuan lampu yang menyinari “Citylight” dengan latar belakang Gunung Tampomas.

Samalengoh Camp berada diantara 4 Desa. Desa GunturMekar, Desa Pamarisen, Desa Sukamaju dan Desa Cibungur. Untuk rute menunju lokasi bisa diakses melalu keempat Desa terbut, tapi yang paling direkomendasikan melalui Desa Pamarisen karena aksesnya lebih bagus.",-6.81068678323065,107.8856707252462,"Gunturmekar, Kec. Tanjungkerta, Kabupaten Sumedang, Jawa Barat 45354"
158,Sangiang Camp,"Sangiang Camp adalah destinasi wisata alam yang menawarkan pengalaman berkemah di tengah hutan pinus dengan suasana yang sejuk dan asri. Lokasinya yang berada di ketinggian memberikan pemandangan alam yang memukau, cocok bagi pecinta alam dan petualangan.

Tempat ini menyediakan berbagai fasilitas untuk memanjakan pengunjung, mulai dari area perkemahan yang luas dengan pemandangan hutan pinus yang hijau, toilet dan kamar mandi yang bersih, saung untuk bersantai sambil menikmati udara segar, hingga jalur trekking yang menantang untuk para petualang.

Sangiang Camp terletak di Desa Sangiang, Kecamatan Rancakalong, Kabupaten Sumedang, Jawa Barat. Dengan lokasi yang strategis dan mudah diakses, tempat ini menjadi pilihan yang tepat untuk melepas penat dari rutinitas sehari-hari sambil menikmati keindahan alam Sumedang yang masih asri dan terjaga.",-6.918259773117175,108.054988542578,"Cieunteung, Kec. Darmaraja, Kabupaten Sumedang, Jawa Barat"
159,SAPATAPAAN,"Sapatapaan, akronim dari Saung Paragi Tafakur Kabudayaan (Saung tempat menafakuri kebudayaan). Sapatapaan merupakan tempat berinteraksinya seniman dan budayawan yang peduli terhadap Sumedang melalui pengembangan seni, budaya, tradisi dan lingkungan serta juga membangun simpul-simpul pemberdayaan melalui pngembangan seni budaya tradisi dan lingkungan.

Sapatapaan mengusung konsep gabung tiga elemen, yaitu arsitektur Sunda alam Sumedang, dan perilaku masyarakat Sunda. Ini disebutnya Nyaba Ka Sumedang (berkunjung ke Sumedang), sebuah wisata yang berkonsepkan figur urang Sunda berbaur dengan alam dan lingkunganya dan disajikan dalam bentuk foto. Para pengunjung bisa berperan langsung mengenakan pakaian adat Sunda. Seperti laki-laki menggunakan pangsi hitam dan totopong (ikat kepala), sementara perempuan menggunakan kebaya. Properti pakaian ini sudah disediakan pengelola di Sapatapaan.",-6.913436570596172,107.95120009503432,"Citengah Cisoka, Citengah, Kec. Sumedang Sel., Kabupaten Sumedang, Jawa Barat 45311"
160,Sapphire City Park Sumedang,,-6.844253766797236,107.93967514369514,"Sapphire City Park Sumedang, Jl. Prabu Taji Malela, Rancamulya, Kec. Sumedang Utara, Kabupaten Sumedang, Jawa Barat 45321"
161,Sari Kedele Farm (SKF),"Sebuah agrowisata yang berfokus pada pertanian kedelai, bahan baku utama tahu, yang membuka pintunya untuk kunjungan edukatif mengenai proses dari hulu ke hilir pembuatan tahu",-6.888303572066145,107.76628189904014,"Sindangsari, Kec. Sukasari, Kabupaten Sumedang, Jawa Barat"
162,Sari Kedele Rumah Makan Tahu Sumedang,"Rumah makan yang menekankan hubungannya dengan kedelai sebagai bahan baku utama, menyajikan berbagai hidangan yang berpusat pada Tahu Sumedang",-6.928630781132445,107.78217037012897,"Jl. Raya Cirebon - Bandung No.21, Hegarmanah, Kec. Jatinangor, Kabupaten Sumedang, Jawa Barat 45363"
